Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Project url,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Affects versions,Fix versions,Fix versions,Components,Components,Components,Components,Components,Due date,Votes,Labels,Labels,Labels,Labels,Labels,Labels,Labels,Labels,Description,Environment,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers Id,Watchers Id,Watchers Id,Watchers Id,Watchers Id,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Inward issue link (Blocks),Outward issue link (Blocks),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Outward issue link (Cloners),Outward issue link (Cloners),Inward issue link (Defect),Outward issue link (Defect),Inward issue link (Dependency),Inward issue link (Dependency),Inward issue link (Dependency),Inward issue link (Dependency),Inward issue link (Dependency),Outward issue link (Dependency),Outward issue link (Dependency),Outward issue link (Dependency),Outward issue link (Dependency),Outward issue link (Dependency),Outward issue link (Dependency),Inward issue link (Discovery - Connected),Outward issue link (Discovery - Connected),Inward issue link (Duplicate),Outward issue link (Duplicate),Inward issue link (Gantt End to Start),Outward issue link (Gantt End to Start),Inward issue link (Issue Split),Outward issue link (Issue Split),Outward issue link (Issue Split),Outward issue link (Issue Split),Inward issue link (Polaris datapoint work item link),Outward issue link (Polaris datapoint work item link),Outward issue link (Polaris datapoint work item link),Inward issue link (Polaris work item link),Outward issue link (Polaris work item link),Outward issue link (Polaris work item link),Inward issue link (Problem/Incident),Outward issue link (Problem/Incident),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Inward issue link (Team Dependency),Inward issue link (Team Dependency),Inward issue link (Team Dependency),Outward issue link (Team Dependency),Outward issue link (Team Dependency),Outward issue link (Team Dependency),Outward issue link (Team Dependency),Inward issue link (Test),Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Custom field (Accenture Phase 1),Custom field (Affected hardware),Custom field (Affected services),Custom field (Approvals),Custom field (Atlassian project),Custom field (Atlassian project status),Custom field (Backout plan),Custom field (Baseline end date),Custom field (Baseline start date),Custom field (Begin Date),Custom field (Category),Custom field (Change completion date),Custom field (Change reason),Custom field (Change risk),Custom field (Change start date),Custom field (Change type),Custom field (Comments),Custom field (Committed Date),Custom field (Confidence),Custom field (Delivery progress),Custom field (Delivery status),Custom field (Dependency Health),Custom field (Designs ready),Custom field (Development),Custom field (Documents),Custom field (ETA),Custom field (Effort),Custom field (End Date),Custom field (Epic Color),Custom field (Epic Name),Custom field (Epic Status),Custom field (Estimated Completion Date),Custom field (Estimated Remaining Story Points),Custom field (Flagged),Custom field (Focus Areas),Custom field (Goals),Custom field (IT Severity),Custom field (Idea archived),Custom field (Idea archived on),Custom field (Idea short description),Custom field (Impact),Custom field (Impact),Custom field (Impact score),Custom field (Impacted Project),Custom field (Implementation plan),Custom field (Insights),Custom field (Investigation reason),Custom field (Is this a security incident?),Custom field (Issue color),Custom field (LOE Estimate),Custom field (Linked items),Custom field (Locked forms),Custom field (Major incident),Custom field (Non-Pointed Estimate),Custom field (Open forms),Custom field (Operational categorization),Custom field (Organizations),Custom field (Original Story Points),Custom field (Pending reason),Custom field (Percent Complete),Custom field (Planned end),Custom field (Planned start),Custom field (Product categorization),Custom field (Project overview key),Custom field (Project overview status),Custom field (Project start),Custom field (Project target),Custom field (Rank),Custom field (Remaining Sprints),Custom field (Remaining Story Points),Custom field (Request Type),Custom field (Request language),Custom field (Request participants),Custom field (Responders),Custom field (Reviewer),Custom field (Reviewer)Id,Custom field (Roadmap),Custom field (Root cause),Satisfaction rating,Custom field (Satisfaction date),Custom field (Security requirements accomplished),Custom field (Sentiment),Custom field (Severity),Custom field (Source),Custom field (Spec ready),Sprint,Sprint,Sprint,Sprint,Sprint,Custom field (Start date),Custom field (Story Points),Custom field (Story point estimate),Custom field (Submitted forms),Custom field (T-Shirt Size),Custom field (Target end),Custom field (Target start),Custom field (Task progress),Custom field (Team),Custom field (Test plan),Custom field (Time to approve normal change),Custom field (Time to close after resolution),Custom field (Time to first response),Custom field (Time to resolution),Custom field (Time to review normal change),Custom field (Total forms),Custom field (Urgency),Custom field (Value),Custom field (Vulnerability),Custom field (Work category),Custom field (Workaround),Custom field ([CHART] Date of First Response),Custom field ([CHART] Time in Status),Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Parent,Parent key,Parent summary,Status Category,Status Category Changed
provision and automate creation of network policies for tenant namespaces ,CI-438,28910,Story,To Do,CI,Core-Infrastructure,software,Thomas Bell,621fa613c88f1000682e9403,,,Major,,,,Thomas Bell,621fa613c88f1000682e9403,Thomas Bell,621fa613c88f1000682e9403,20/Apr/22 6:59 PM,09/Sep/24 1:52 PM,,,,,,,,,,,,0,,,,,,,,,"*Narrative:*

As a customer that wants to positively ensure that none of their data may be read by any unauthorized person so that I can ensure the privacy of my data I want to completely isolate all network resources associated with my tenant account.  ",,Thomas Bell,,,,,621fa613c88f1000682e9403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@6951c5e6,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|hzz51r:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27896,CI-302,Multi-Tenant Infrastructure,To Do,20/Apr/22 6:59 PM
Ensure all S3 access logs are being aggregated ,CI-467,28909,Story,To Do,CI,Core-Infrastructure,software,Thomas Bell,621fa613c88f1000682e9403,,,Major,,,,Thomas Bell,621fa613c88f1000682e9403,Thomas Bell,621fa613c88f1000682e9403,20/Apr/22 6:52 PM,09/Sep/24 1:52 PM,,,,,,,,,,,,0,,,,,,,,,"*AC:*

As a customer of Deepsee, I want to know that only authorized persons are accessing the data I have entrusted to Deepsee so that I can remain compliant, respond to incidents more rapidly, and provide evidence of security.",,Thomas Bell,,,,,621fa613c88f1000682e9403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@15826655,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|hzz51j:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27896,CI-302,Multi-Tenant Infrastructure,To Do,20/Apr/22 6:52 PM
Ensure all AWS logs are being agreggated,CI-466,28908,Story,To Do,CI,Core-Infrastructure,software,Thomas Bell,621fa613c88f1000682e9403,,,Major,,,,Thomas Bell,621fa613c88f1000682e9403,Thomas Bell,621fa613c88f1000682e9403,20/Apr/22 6:52 PM,09/Sep/24 1:52 PM,,,,,,,,,,,,0,,,,,,,,,"As a customer, or potential customer of Deepsee’s products I want to ensure that Deepsee engineers have fast and simple access to logs pertaining to systems that house important business critical information, so that engineers can:

# Quickly respond to incidents that may negatively impact my business
# Accurately identify the root causes of incidents to prevent those incidents from happening again
# Provide detailed reports on incidents that may have negatively impacted my business to facilitate post-mortems for my team
# Make intelligent decisions about scaling needs so that I always have access to the resources necessary for my team to perform their duties
# Improve system architecture and enhancing incremental value creation for the products that I rely on to ensure my team’s hit their goals",,Thomas Bell,,,,,621fa613c88f1000682e9403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@31d7cf61,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|hzz51b:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27896,CI-302,Multi-Tenant Infrastructure,To Do,20/Apr/22 6:52 PM
Ensure all logs from Kubernetes nodes and pods are being agreggated ,CI-470,28907,Story,To Do,CI,Core-Infrastructure,software,Thomas Bell,621fa613c88f1000682e9403,,,Major,,,,Thomas Bell,621fa613c88f1000682e9403,Thomas Bell,621fa613c88f1000682e9403,20/Apr/22 6:50 PM,09/Sep/24 1:52 PM,,,,,,,,,,,,0,,,,,,,,,"*Narrative:*

As a customer, or potential customer of Deepsee’s products I want to ensure that Deepsee engineers have fast and simple access to logs pertaining to systems that house important business critical information, so that engineers can:

# Quickly respond to incidents that may negatively impact my business
# Accurately identify the root causes of incidents to prevent those incidents from happening again
# Provide detailed reports on incidents that may have negatively impacted my business to facilitate post-mortems for my team
# Make intelligent decisions about scaling needs so that I always have access to the resources necessary for my team to perform their duties
# Improve system architecture and enhancing incremental value creation for the products that I rely on to ensure my team’s hit their goals",,Thomas Bell,,,,,621fa613c88f1000682e9403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5c9bd277,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|hzz513:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27896,CI-302,Multi-Tenant Infrastructure,To Do,20/Apr/22 6:50 PM
Through some automated Process non-technical team members can provision their own Tenant,CI-309,28905,Epic,To Do,CI,Core-Infrastructure,software,Thomas Bell,621fa613c88f1000682e9403,,,Major,,,,Thomas Bell,621fa613c88f1000682e9403,Thomas Bell,621fa613c88f1000682e9403,20/Apr/22 6:34 PM,09/Sep/24 1:39 PM,,,,,,,,,,,,0,,,,,,,,,"*Description:*

Allows someone to automatically provision a tenant/customer in the system without input from engineering.

*Business Value:*

Accelerated sales cycles will enhance deal-flow

*Definition of Done:*

* Tenant can be automatically provisioned by a sales person
* All costs for the Tenant are tracked and tracked back to the particular deal and sales-person that provisioned the tenant
* All relevant configuration parameters are adjustable by a member of the sales team.
** Standard set of default parameters
** Reporting and Alerts
*** Tracking data around costs per tenant associated back to the deal and salesperson
*** Tracking directional data about usage of the application during the sales process
* Default integration template
** Standard ways of ingesting and egressing data from clients
* Identity Provider Integration for customers
** Default SAML Templates
** Default OIDC
** An option for Deepsee to be the ID provider
* Default Administrator User Created
* Allow one-click destruction of tenants that are no longer needed for a deal from salesforce
** Only tenants for proof of concepts and non-official customers can be destroyed without approval
* Allow a POC to become an offical customer
* 

NOTE: Could be for a separate support environment

* Zendesk integration for support requests
**  From Deepsee App be able to create a support issue (zendesk portal potentially integrated within the application)",,Thomas Bell,,,,,621fa613c88f1000682e9403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@464c9ca9,,,,,,,,,,,,,,,,,,,,{},,,,,ghx-label-8,Fully Automated Tenant Provisioning,To Do,,,,,,,,,,,,,,,,,,dark_purple,,,,,,,,,,,,,,,,,,,1|hzz50n:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,20/Apr/22 6:34 PM
Develop production-ready retrieve-and-read model for Mondelez.,FB-915,28896,Story,Canceled,FB,FILBERT,software,Anna Kamionowska,633dacf93ac41ebde76e45ab,,,Major,,,,Matthew Poulton,618009a016119e0069832c71,Matthew Poulton,618009a016119e0069832c71,20/Apr/22 10:49 AM,08/Aug/22 9:46 AM,,,,,,,,,,,,0,,,,,,,,,,,Matthew Poulton,,,,,618009a016119e0069832c71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@295bf224,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|hzwjqn:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27/Apr/22 2:43 PM;618009a016119e0069832c71;Work includes:

1.) Get haystack connected to weaviate running locally.

2.) Work on tuning the retrieve and read model. 

3.) Deploy model to Faust consumer app.

4.) Connect to Kafka stream.",,,,,,,,,,,,,29230,FB-914,DataLab to Production Phase 2,Done,08/Aug/22 9:46 AM
Knowledge Graph,PR-71,28894,Initiative,Backlog,PR,Product Roadmap,software,Ryan McQueen,5e73b529ab4d3f0c3d06bc71,,,Major,,,,Desiree Silva Gil,61982de2ef18ca0071e3784c,Desiree Silva Gil,61982de2ef18ca0071e3784c,20/Apr/22 9:49 AM,07/Jun/23 8:30 AM,,,,,,,,,,,,0,,,,,,,,,"h1. +Definition of Done (what is required?)+
_Create Terraform scripts which provision the following resources in AWS:_

* S3 bucket(s): Document/large object storage
* Kinesis Firehose(s): Data ingestion
* Lambda Function(s): Functions built for data parsing, routing, modeling, and search
* Neptune Database(s): Graph database(s) for organized storage and RDF/SPARQL knowledge graphs
* OpenSearch kNN Index(es): Semantic search index
* Glue Crawler(s): Crawlers which determine the schema for BI warehouse tables.
* Athena Database(s): BI SQL tables which can scale infinitely large.
* RDS Database(s): Stores aggregated BI results
* AppSync: GraphQL solution which sits on top of all of the aforementioned storage solutions and provides frontend access for UI display purposes.

_Registration Function:_

* Function which allows engineers and processes to “register” an artifact in the above storage solutions and makes all objects available to the AppSync queries.
* Brings all source code into the backend storage.
* Provides automatic versioning of all artifacts in the backend including: source code for functions, models, datasets, documents, sentences, terms, users, etc.

_Search Function:_

* Function which allows engineers and processes to search for all artifacts stored in the Datalab data storage solutions.
* Writes usage patterns back to Datalab so admin/power users can view “usage patterns” on the [Deepsee.ai|http://deepsee.ai/] platform.
* Opens up the digitized corpus for information retrieval and question-answering.
* Tightly coupled with AppSync to open up additional search functionality to the user experience.

┆{color:#707070}Issue is synchronized with a [Trello card|https://trello.com/c/OYjQsFKC] by [Unito|https://www.unito.io]{color}
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAPH-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@43aecd1c,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,1|hzyqaz:,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,20/Apr/22 9:49 AM
High: Lambda Function should have tracing enabled MLP,CI-567,28886,Task,To Do,CI,Core-Infrastructure,software,Thomas Bell,621fa613c88f1000682e9403,,,Major,,,,Former user,60ca3b64a01e11006a87fa04,Former user,60ca3b64a01e11006a87fa04,20/Apr/22 7:59 AM,09/Sep/24 1:53 PM,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IR-255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@2e0ef24d,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|hzz4yn:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28076,CI-297,Soc 2 Compliance,To Do,20/Apr/22 7:59 AM
"JPM Utilities Build the Business (Arrays, Multi Underliers, Arrays and Calculations)",PR-68,28869,Initiative,Backlog,PR,Product Roadmap,software,Ryan McQueen,5e73b529ab4d3f0c3d06bc71,,,Major,,Jayson Lewis,61d5c25149f19500694710ae,Desiree Silva Gil,61982de2ef18ca0071e3784c,Desiree Silva Gil,61982de2ef18ca0071e3784c,20/Apr/22 2:46 AM,07/Jun/23 8:15 AM,,,,,,,,,,,,0,,,,,,,,,"

┆{color:#707070}Issue is synchronized with a [Trello card|https://trello.com/c/pZ1cxDoK] by [Unito|https://www.unito.io]{color}
",,,,,,,,,,,,8208000,8208000,,0%,8208000,8208000,,,,,,,,,,,,,,,,,,,,AT-4711,AT-4710,AT-4712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@1bdd7d3f,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,1|hzyqaw:i,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,20/Apr/22 2:46 AM
Write python function to search Datalab and client corpus using Haystack/Weaviate and Dgraph combined.,FB-930,28767,Story,Canceled,FB,FILBERT,software,Anna Kamionowska,633dacf93ac41ebde76e45ab,,,Major,,,,Matthew Poulton,618009a016119e0069832c71,Matthew Poulton,618009a016119e0069832c71,13/Apr/22 1:22 PM,08/Aug/22 9:46 AM,,,,,,,,,,,,0,,,,,,,,,,,Matthew Poulton,,,,,618009a016119e0069832c71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@3cc9989d,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|hzz4a7:,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29230,FB-914,DataLab to Production Phase 2,Done,08/Aug/22 9:46 AM
Connect Haystack/Weaviate to Dgraph.,FB-927,28766,Story,Canceled,FB,FILBERT,software,Anna Kamionowska,633dacf93ac41ebde76e45ab,,,Major,,,,Matthew Poulton,618009a016119e0069832c71,Matthew Poulton,618009a016119e0069832c71,13/Apr/22 1:21 PM,08/Aug/22 9:46 AM,,,,,,,,,,,,0,,,,,,,,,,,Matthew Poulton,,,,,618009a016119e0069832c71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@2bf07f44,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|hzz49r:,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29230,FB-914,DataLab to Production Phase 2,Done,08/Aug/22 9:46 AM
Embed the Python Connector snippets into the ML pipeline.,FB-921,28757,Story,Canceled,FB,FILBERT,software,Anna Kamionowska,633dacf93ac41ebde76e45ab,,,Major,,Matthew Poulton,618009a016119e0069832c71,Matthew Poulton,618009a016119e0069832c71,Matthew Poulton,618009a016119e0069832c71,13/Apr/22 12:00 PM,13/Jul/22 11:54 AM,,,,,,,,,,,,0,,,,,,,,,"The Python connector snippets include the following assets which will need to be loaded into the ML Pipeline:

1.) Connection to Kafka.

2.) Function to create Kafka topic if needed and pass the object into the Kafka topic.",,Matthew Poulton,,,,,618009a016119e0069832c71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@3d27fe45,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|hzwjp3:,,,,,,,,,,,,,,,,,,Datarig 2022.1,Datarig 2022.2,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,28/Apr/22 11:59 AM;618009a016119e0069832c71;Preparing the code that will be embedded in the MLP repo so that it fails gracefully if Kafka is not configured correctly. ,,,,,,,,,,,,,28754,GRAPH-1,Get Trade Graph Functional Q2/2022,Done,13/Jul/22 11:54 AM
Setup email notification on Reconciliation service (Sagemaker) restart event,CI-566,28522,Task,Canceled,CI,Core-Infrastructure,software,Thomas Bell,621fa613c88f1000682e9403,,,Major,Done,Konnor Willison,60a3d2359da6d50070ab0cbb,Former user,60ca3b64a01e11006a87fa04,Former user,60ca3b64a01e11006a87fa04,07/Apr/22 7:50 AM,07/Apr/25 8:43 AM,,07/Apr/25 8:43 AM,,,,,,,,,,0,Postmortem,,,,,,,,"# Set up AWS SNS Topic to send email notifications. See [this|https://docs.aws.amazon.com/sns/latest/dg/sns-user-notifications.html] for supported types of notifications. For now stay with email notification, in future you may consider SMS or push notifications. Consider setting it up using CloudFormation/Terraform.
# Set up AWS EventBridge rule to send email notification upon SageMaker Endpoint state change. See [this|https://docs.aws.amazon.com/sagemaker/latest/dg/automating-sagemaker-with-eventbridge.html] for more information. Consider setting it up using CloudFormation/Terraform.
# Test it all.



Send to: [~accountid:5fb3d7ba0d2f61006f06d42f] [~accountid:5e53eebd3011ed0c8f8b83d0] [~accountid:6116aa853fd5730070258908] [~accountid:60ca3b64a01e11006a87fa04] [~accountid:61d5c25149f19500694710ae] [~accountid:60a3d2359da6d50070ab0cbb] ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@2f9e794d,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|hzz34v:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10002_*:*_1_*:*_0_*|*_10001_*:*_1_*:*_94697616337,,,,,,,,,,,,,,,,,Done,07/Apr/25 8:43 AM
JPM Advisor Integration,FB-583,28194,Epic,To Do,FB,FILBERT,software,Anna Kamionowska,633dacf93ac41ebde76e45ab,,,Major,,,,Rose Klassen,60ba49e9a5be0a00690fa7d7,Rose Klassen,60ba49e9a5be0a00690fa7d7,22/Mar/22 3:24 PM,25/Sep/23 11:13 AM,,,,,,,,,,,,0,,,,,,,,,"*Summary*

We want to integrate the MLP team’s LayoutLM model into the existing JPM Advisor pipeline to augment predictions. The LayoutLM model outputs will feed the ensemble model as depicted in the diagram below:

!Screen Shot 2022-03-22 at 3.20.13 PM.png|width=50%!

*Miro board*

[https://miro.com/app/board/uXjVOD2u7uc=/?invite_link_id=257295116047|https://miro.com/app/board/uXjVOD2u7uc=/?invite_link_id=257295116047|smart-link] 

*Steps*

* Generate master list of terms in Atlas, to use for training model
* Train/deploy LayoutLMv2 model (and continue adding more terms to model)
* Build Lambda function to invoke endpoint, pre-/post-process data
* Create Lambda Step in ML SageMaker Pipeline",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/Mar/22 3:24 PM;ug:1b28b534-5900-40e9-8381-fa89ee2723fc;Screen Shot 2022-03-22 at 3.20.13 PM.png;https://deepsee.atlassian.net/rest/api/3/attachment/content/19944,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@7c6957df,,,,,,,,,,,,,,,,,,,,{},,,,,ghx-label-10,JPM Advisor Integration Phase 1,To Do,,,,,,,,,,,,,,,,,,blue,,,,,,,,,,,,,,,,,,,1|hzyd2f:,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,22/Mar/22 3:24 PM
Automate Deployment and Containerization of UI Code,CI-575,28140,Task,To Do,CI,Core-Infrastructure,software,Thomas Bell,621fa613c88f1000682e9403,,,Major,,,,Thomas Bell,621fa613c88f1000682e9403,Thomas Bell,621fa613c88f1000682e9403,18/Mar/22 10:14 AM,09/Sep/24 1:53 PM,,,,,,,,,,,,0,,,,,,,,,"*AC:*

Stretch goal is to have this in Kubernetes fully containerized 

Backup or MVP is just serve it out of S3.",,Thomas Bell,,,,,621fa613c88f1000682e9403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@51322b63,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|hzwoev:,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27896,CI-302,Multi-Tenant Infrastructure,To Do,18/Mar/22 10:14 AM
"Sometimes it may. be necessary to communicate between cloud services, we need to define an Arch pattern for intercommunication",CI-327,28114,Epic,To Do,CI,Core-Infrastructure,software,Thomas Bell,621fa613c88f1000682e9403,,,Major,,Konnor Willison,60a3d2359da6d50070ab0cbb,Thomas Bell,621fa613c88f1000682e9403,Thomas Bell,621fa613c88f1000682e9403,16/Mar/22 3:48 PM,09/Sep/24 1:51 PM,,,,,,,,,,,,0,,,,,,,,,,,Thomas Bell,,,,,621fa613c88f1000682e9403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@7f33d167,,,,,,,,,,,,,,,,,,,,{},,,,,ghx-label-2,Standardize Inter Cloud Communication Protocols,To Do,,,,,,,,,,,,,,,,,,dark_yellow,,,,,,,,,,,,,,,,,,,1|hzz1j3:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,16/Mar/22 3:48 PM
